index,date,time,people,catering,client,id,Gender,weight,weight ratio,ethnic_food,fav_cuisine,is_pref,greek_food,indian_food,italian_food,arabic_food,thai_food,healthy,sum
841,10/25/19,7:30,40,General,WESA,115,2,138,-0.142857143,4,Asian,,,,,,,,0
842,10/25/19,7:30,40,General,WESA,57,2,175,0.086956522,5,Italian,,,,,,,,0
843,10/25/19,7:30,40,General,WESA,83,1,170,0.055900621,4,Italian,,,,,,,,0
844,10/25/19,7:30,40,General,WESA,104,1,130,-0.192546584,5,Indian,,,,,,,,0
845,10/25/19,7:30,40,General,WESA,70,1,130,-0.192546584,2,Italian,,,,,,,,0
846,10/25/19,7:30,40,General,WESA,78,2,200,0.242236025,1,General,5,,,,,,,5
847,10/25/19,7:30,40,General,WESA,2,1,155,-0.037267081,4,Italian,,,,,,,,0
848,10/25/19,7:30,40,General,WESA,94,2,165,0.02484472,5,Italian,,,,,,,,0
849,10/25/19,7:30,40,General,WESA,109,1,128,-0.204968944,2,Italian,,,,,,,,0
850,10/25/19,7:30,40,General,WESA,114,1,170,0.055900621,3,Italian,,,,,,,,0
851,10/25/19,7:30,40,General,WESA,12,1,110,-0.316770186,5,Greek,,,,,,,,0
852,10/25/19,7:30,40,General,WESA,115,2,138,-0.142857143,4,Asian,,,,,,,,0
853,10/25/19,8:20,30,General,Godzilla,75,2,161,0,3,General,5,,,,,,,5
854,10/25/19,8:20,30,General,Godzilla,7,2,180,0.118012422,5,Spanish,,,,,,,,0
855,10/25/19,8:20,30,General,Godzilla,22,2,195,0.211180124,3,Italian,,,,,,,,0
856,10/25/19,8:20,30,General,Godzilla,65,1,140,-0.130434783,4,Italian,,,,,,,,0
857,10/25/19,8:20,30,General,Godzilla,91,2,260,0.614906832,3,Italian,,,,,,,,0
858,10/25/19,8:20,30,General,Godzilla,32,2,205,0.273291925,5,Italian,,,,,,,,0
859,10/25/19,8:20,30,General,Godzilla,85,1,167,0.037267081,5,Mexican,,,,,,,,0
860,10/25/19,8:20,30,General,Godzilla,18,2,170,0.055900621,4,Italian,,,,,,,,0
861,10/25/19,8:20,30,General,Godzilla,115,2,138,-0.142857143,4,Asian,,,,,,,,0
862,10/25/19,8:20,30,General,Godzilla,32,2,205,0.273291925,5,Italian,,,,,,,,0
863,10/25/19,8:20,30,General,Godzilla,27,2,160,-0.00621118,2,Italian,,,,,,,,0
864,10/25/19,8:20,30,General,Godzilla,7,2,180,0.118012422,5,Spanish,,,,,,,,0
865,10/25/19,8:20,30,General,Godzilla,64,1,180,0.118012422,5,Mexican,,,,,,,,0
866,10/25/19,8:20,30,General,Godzilla,121,1,156,-0.031055901,4,Italian,,,,,,,,0
867,10/25/19,8:20,30,General,Godzilla,36,1,150,-0.068322981,2,Italian,,,,,,,,0
868,10/25/19,8:20,30,General,Godzilla,67,1,125,-0.223602484,3,Asian,,,,,,,,0
869,10/25/19,8:20,30,General,Godzilla,121,1,156,-0.031055901,4,Italian,,,,,,,,0
870,10/25/19,8:20,30,General,Godzilla,97,2,210,0.304347826,4,Italian,,,,,,,,0
871,10/25/19,8:20,30,General,Godzilla,102,1,160,-0.00621118,5,Asian,,,,,,,,0
872,10/25/19,8:20,30,General,Godzilla,61,1,135,-0.161490683,5,Mexican,,,,,,,,0
873,10/25/19,8:20,30,General,Godzilla,8,1,137,-0.149068323,2,Caribbean,,,,,,,,0
874,10/25/19,8:20,30,General,Godzilla,2,1,155,-0.037267081,4,Italian,,,,,,,,0
875,10/25/19,8:20,30,General,Godzilla,117,1,170,0.055900621,4,Asian,,,,,,,,0
876,10/25/19,8:20,30,General,Godzilla,3,1,161,0,5,Turkish,,,,,,,,0
877,10/25/19,8:20,30,General,Godzilla,9,1,180,0.118012422,5,Mexican,,,,,,,,0
878,10/25/19,8:20,30,General,Godzilla,21,2,175,0.086956522,4,Italian,,,,,,,,0
879,10/25/19,8:20,30,General,Godzilla,45,1,170,0.055900621,5,Italian,,,,,,,,0
880,10/25/19,8:20,30,General,Godzilla,87,1,190,0.180124224,4,Asian,,,,,,,,0
881,10/25/19,8:20,30,General,Godzilla,76,1,120,-0.254658385,5,Italian,,,,,,,,0
882,10/25/19,12:00,40,General,WESA,114,1,170,0.055900621,3,Italian,,,,,,,,0
883,10/25/19,12:00,40,General,WESA,57,2,175,0.086956522,5,Italian,,,,,,,,0
884,10/25/19,12:00,40,General,WESA,111,1,160,-0.00621118,3,Italian,,,,,,,,0
885,10/25/19,12:00,40,General,WESA,31,1,115,-0.285714286,4,General,5,,,,,,,5
886,10/25/19,12:00,40,General,WESA,100,1,165,0.02484472,3,italian,,,,,,,,0
887,10/25/19,12:00,40,General,WESA,23,2,185,0.149068323,3,Asian,,,,,,,,0
888,10/25/19,12:00,40,General,WESA,17,1,145,-0.099378882,2,General,5,,,,,,,5
889,10/25/19,12:00,40,General,WESA,41,2,140,-0.130434783,4,Italian,,,,,,,,0
890,10/25/19,12:00,40,General,WESA,93,2,190,0.180124224,1,General,5,,,,,,,5
891,10/25/19,12:00,40,General,WESA,29,2,180,0.118012422,2,Asian,,,,,,,,0
892,10/25/19,12:00,40,General,WESA,92,1,135,-0.161490683,2,General,5,,,,,,,5
893,10/25/19,12:00,40,General,WESA,59,1,155,-0.037267081,5,Asian,,,,,,,,0
894,10/25/19,12:00,40,General,WESA,4,1,240,0.49068323,5,African,,,,,,,,0
895,10/25/19,12:00,40,General,WESA,9,1,180,0.118012422,5,Mexican,,,,,,,,0
896,10/25/19,12:00,40,General,WESA,118,1,113,-0.298136646,4,Asian,,,,,,,,0
897,10/25/19,12:00,40,General,WESA,106,1,125,-0.223602484,4,Italian,,,,,,,,0
898,10/25/19,12:00,40,General,WESA,47,2,168,0.043478261,4,Asian,,,,,,,,0
899,10/25/19,12:00,40,General,WESA,27,2,160,-0.00621118,2,Italian,,,,,,,,0
900,10/25/19,12:00,40,General,WESA,112,2,170,0.055900621,3,General,5,,,,,,,5
901,10/25/19,12:00,40,General,WESA,103,1,135,-0.161490683,5,Italian,,,,,,,,0
902,10/25/19,12:00,40,General,WESA,3,1,161,0,5,Turkish,,,,,,,,0
903,10/25/19,12:00,40,General,WESA,27,2,160,-0.00621118,2,Italian,,,,,,,,0
904,10/25/19,12:00,40,General,WESA,30,2,167,0.037267081,5,Asian,,,,,,,,0
905,10/25/19,12:00,40,General,WESA,88,2,155,-0.037267081,3,General,5,,,,,,,5
906,10/25/19,12:00,40,General,WESA,40,2,175,0.086956522,3,Italian,,,,,,,,0
907,10/25/19,12:00,40,General,WESA,114,1,170,0.055900621,3,Italian,,,,,,,,0
908,10/25/19,12:00,40,General,WESA,112,2,170,0.055900621,3,General,5,,,,,,,5
909,10/25/19,12:00,40,General,WESA,118,1,113,-0.298136646,4,Asian,,,,,,,,0
910,10/25/19,12:00,40,General,WESA,67,1,125,-0.223602484,3,Asian,,,,,,,,0
911,10/25/19,12:00,40,General,WESA,42,1,120,-0.254658385,4,Italian,,,,,,,,0
912,10/25/19,12:00,40,General,WESA,47,2,168,0.043478261,4,Asian,,,,,,,,0
913,10/25/19,12:00,40,General,WESA,90,1,129,-0.198757764,5,Asian,,,,,,,,0
914,10/25/19,12:00,40,General,WESA,59,1,155,-0.037267081,5,Asian,,,,,,,,0
915,10/25/19,12:00,40,General,WESA,108,1,165,0.02484472,4,Asian,,,,,,,,0
916,10/25/19,12:00,40,General,WESA,107,1,130,-0.192546584,5,Indian,,,,,,,,0
917,10/25/19,12:00,40,General,WESA,82,1,190,0.180124224,4,Italian,,,,,,,,0
918,10/25/19,12:00,40,General,WESA,71,1,140,-0.130434783,5,Italian,,,,,,,,0
919,10/25/19,12:00,40,General,WESA,83,1,170,0.055900621,4,Italian,,,,,,,,0
920,10/25/19,12:00,40,General,WESA,59,1,155,-0.037267081,5,Asian,,,,,,,,0
921,10/25/19,12:00,15,Asian,CentreOps,7,2,180,0.118012422,5,Spanish,,,,,,5,,5
922,10/25/19,12:00,15,Asian,CentreOps,103,1,135,-0.161490683,5,Italian,,,,,,,,0
923,10/25/19,12:00,15,Asian,CentreOps,51,2,169,0.049689441,2,Asian,5,,,,,5,,10
924,10/25/19,12:00,15,Asian,CentreOps,91,2,260,0.614906832,3,Italian,,,,,,3,,3
925,10/25/19,12:00,15,Asian,CentreOps,116,2,150,-0.068322981,2,General,,,,,,,,0
926,10/25/19,12:00,15,Asian,CentreOps,31,1,115,-0.285714286,4,General,,,,,,3,,3
927,10/25/19,12:00,15,Asian,CentreOps,97,2,210,0.304347826,4,Italian,,,,,,3,,3
928,10/25/19,12:00,15,Asian,CentreOps,59,1,155,-0.037267081,5,Asian,5,,,,,5,,10
929,10/25/19,12:00,15,Asian,CentreOps,90,1,129,-0.198757764,5,Asian,5,,,,,5,,10
930,10/25/19,12:00,15,Asian,CentreOps,69,1,145,-0.099378882,4,Italian,,,,,,4,,4
931,10/25/19,12:00,15,Asian,CentreOps,11,1,116,-0.279503106,5,French,,,,,,,,0
932,10/25/19,12:00,15,Asian,CentreOps,101,1,125,-0.223602484,5,Italian,,,,,,5,,5
933,10/25/19,12:00,15,Asian,CentreOps,113,1,129,-0.198757764,5,Italian,,,,,,5,,5
934,10/25/19,12:00,15,Asian,CentreOps,117,1,170,0.055900621,4,Asian,5,,,,,5,,10
935,10/25/19,13:00,25,General,Godzilla,110,1,200,0.242236025,2,Italian,,,,,,,,0
936,10/25/19,13:00,25,General,Godzilla,26,1,125,-0.223602484,2,General,5,,,,,,,5
937,10/25/19,13:00,25,General,Godzilla,76,1,120,-0.254658385,5,Italian,,,,,,,,0
938,10/25/19,13:00,25,General,Godzilla,48,2,145,-0.099378882,3,Asian,,,,,,,,0
939,10/25/19,13:00,25,General,Godzilla,58,1,140,-0.130434783,2,Italian,,,,,,,,0
940,10/25/19,13:00,25,General,Godzilla,72,1,140,-0.130434783,5,Italian,,,,,,,,0
941,10/25/19,13:00,25,General,Godzilla,25,1,105,-0.347826087,4,General,5,,,,,,,5
942,10/25/19,13:00,25,General,Godzilla,28,2,175,0.086956522,3,Italian,,,,,,,,0
943,10/25/19,13:00,25,General,Godzilla,48,2,145,-0.099378882,3,Asian,,,,,,,,0
944,10/25/19,13:00,25,General,Godzilla,83,1,170,0.055900621,4,Italian,,,,,,,,0
945,10/25/19,13:00,25,General,Godzilla,99,2,185,0.149068323,5,Italian,,,,,,,,0
946,10/25/19,13:00,25,General,Godzilla,14,1,123,-0.236024845,5,Italian,,,,,,,,0
947,10/25/19,13:00,25,General,Godzilla,75,2,161,0,3,General,5,,,,,,,5
948,10/25/19,13:00,25,General,Godzilla,38,1,170,0.055900621,4,Italian,,,,,,,,0
949,10/25/19,13:00,25,General,Godzilla,21,2,175,0.086956522,4,Italian,,,,,,,,0
950,10/25/19,13:00,25,General,Godzilla,12,1,110,-0.316770186,5,Greek,,,,,,,,0
951,10/25/19,13:00,25,General,Godzilla,56,1,192,0.192546584,3,General,5,,,,,,,5
952,10/25/19,13:00,25,General,Godzilla,124,2,135,-0.161490683,2,Italian,,,,,,,,0
953,10/25/19,13:00,25,General,Godzilla,18,2,170,0.055900621,4,Italian,,,,,,,,0
954,10/25/19,13:00,25,General,Godzilla,95,2,175,0.086956522,5,Greek,,,,,,,,0
955,10/25/19,13:00,25,General,Godzilla,74,2,200,0.242236025,3,Mexican,,,,,,,,0
956,10/25/19,13:00,25,General,Godzilla,42,1,120,-0.254658385,4,Italian,,,,,,,,0
957,10/25/19,13:00,25,General,Godzilla,91,2,260,0.614906832,3,Italian,,,,,,,,0
958,10/25/19,13:00,25,General,Godzilla,30,2,167,0.037267081,5,Asian,,,,,,,,0
959,10/24/19,11:45,14,Asian,Florio,54,2,265,0.645962733,3,General,,,,,,,,0
960,10/24/19,11:45,14,Asian,Florio,106,1,125,-0.223602484,4,Italian,,,,,,3,,3
961,10/24/19,11:45,14,Asian,Florio,52,2,185,0.149068323,5,Italian,,,,,,5,,5
962,10/24/19,11:45,14,Asian,Florio,96,2,184,0.142857143,4,General,,,,,,4,,4
963,10/24/19,11:45,14,Asian,Florio,80,2,145,-0.099378882,5,Asian,5,,,,,5,,10
964,10/24/19,11:45,14,Asian,Florio,111,1,160,-0.00621118,3,Italian,,,,,,3,,3
965,10/24/19,11:45,14,Asian,Florio,38,1,170,0.055900621,4,Italian,,,,,,5,,5
966,10/24/19,11:45,14,Asian,Florio,108,1,165,0.02484472,4,Asian,5,,,,,5,,10
967,10/24/19,11:45,14,Asian,Florio,38,1,170,0.055900621,4,Italian,,,,,,5,,5
968,10/24/19,11:45,14,Asian,Florio,116,2,150,-0.068322981,2,General,,,,,,,,0
969,10/24/19,11:45,14,Asian,Florio,112,2,170,0.055900621,3,General,,,,,,,,0
970,10/24/19,11:45,14,Asian,Florio,39,1,150,-0.068322981,4,General,,,,,,,,0
971,10/24/19,11:45,14,Asian,Florio,41,2,140,-0.130434783,4,Italian,,,,,,3,,3
972,10/24/19,12:00,18,Asian,Ortus,120,2,185,0.149068323,5,Indian,,,,,,5,,5
973,10/24/19,12:00,18,Asian,Ortus,48,2,145,-0.099378882,3,Asian,5,,,,,,,5
974,10/24/19,12:00,18,Asian,Ortus,117,1,170,0.055900621,4,Asian,5,,,,,5,,10
975,10/24/19,12:00,18,Asian,Ortus,46,1,113,-0.298136646,5,Italian,,,,,,5,,5
976,10/24/19,12:00,18,Asian,Ortus,44,1,100,-0.378881988,5,Italian,,,,,,5,,5
977,10/24/19,12:00,18,Asian,Ortus,2,1,155,-0.037267081,4,Italian,,,,,,,,0
978,10/24/19,12:00,18,Asian,Ortus,76,1,120,-0.254658385,5,Italian,,,,,,4,,4
979,10/24/19,12:00,18,Asian,Ortus,111,1,160,-0.00621118,3,Italian,,,,,,3,,3
980,10/24/19,12:00,18,Asian,Ortus,29,2,180,0.118012422,2,Asian,5,,,,,,,5
981,10/24/19,12:00,18,Asian,Ortus,12,1,110,-0.316770186,5,Greek,,,,,,5,,5
982,10/24/19,12:00,18,Asian,Ortus,108,1,165,0.02484472,4,Asian,5,,,,,5,,10
983,10/24/19,12:00,18,Asian,Ortus,5,1,190,0.180124224,4,Asian,5,,,,,4,,9
984,10/24/19,12:00,18,Asian,Ortus,89,2,175,0.086956522,5,Mexican,,,,,,5,,5
985,10/24/19,12:00,18,Asian,Ortus,104,1,130,-0.192546584,5,Indian,,,,,,3,,3
986,10/24/19,12:00,18,Asian,Ortus,92,1,135,-0.161490683,2,General,,,,,,,,0
987,10/24/19,12:00,18,Asian,Ortus,108,1,165,0.02484472,4,Asian,5,,,,,5,,10
988,10/24/19,12:00,18,Asian,Ortus,90,1,129,-0.198757764,5,Asian,5,,,,,5,,10
989,10/24/19,12:00,13,Asian,Godzilla,91,2,260,0.614906832,3,Italian,,,,,,3,,3
990,10/24/19,12:00,13,Asian,Godzilla,57,2,175,0.086956522,5,Italian,,,,,,5,,5
991,10/24/19,12:00,13,Asian,Godzilla,109,1,128,-0.204968944,2,Italian,,,,,,,,0
992,10/24/19,12:00,13,Asian,Godzilla,86,1,140,-0.130434783,3,Asian,5,,,,,3,,8
993,10/24/19,12:00,13,Asian,Godzilla,90,1,129,-0.198757764,5,Asian,5,,,,,5,,10
994,10/24/19,12:00,13,Asian,Godzilla,25,1,105,-0.347826087,4,General,,,,,,4,,4
995,10/24/19,12:00,13,Asian,Godzilla,32,2,205,0.273291925,5,Italian,,,,,,4,,4
996,10/24/19,12:00,13,Asian,Godzilla,6,1,190,0.180124224,4,General,,,,,,4,,4
997,10/24/19,12:00,13,Asian,Godzilla,62,1,118,-0.267080745,4,Italian,,,,,,,,0
998,10/24/19,12:00,13,Asian,Godzilla,92,1,135,-0.161490683,2,General,,,,,,,,0
999,10/24/19,12:00,13,Asian,Godzilla,71,1,140,-0.130434783,5,Italian,,,,,,5,,5
1000,10/24/19,12:00,13,Asian,Godzilla,25,1,105,-0.347826087,4,General,,,,,,4,,4
1001,10/24/19,12:00,20,Greek,ConnectNow,10,1,125,-0.223602484,5,Indian,,5,,,,,,5
1002,10/24/19,12:00,20,Greek,ConnectNow,13,2,264,0.639751553,4,General,,3,,,,,,3
1003,10/24/19,12:00,20,Greek,ConnectNow,31,1,115,-0.285714286,4,General,,,,,,,,0
1004,10/24/19,12:00,20,Greek,ConnectNow,9,1,180,0.118012422,5,Mexican,,5,,,,,,5
1005,10/24/19,12:00,20,Greek,ConnectNow,64,1,180,0.118012422,5,Mexican,,4,,,,,,4
1006,10/24/19,12:00,20,Greek,ConnectNow,12,1,110,-0.316770186,5,Greek,5,5,,,,,,10
1007,10/24/19,12:00,20,Greek,ConnectNow,4,1,240,0.49068323,5,African,,5,,,,,,5
1008,10/24/19,12:00,20,Greek,ConnectNow,95,2,175,0.086956522,5,Greek,5,5,,,,,,10
1009,10/24/19,12:00,20,Greek,ConnectNow,72,1,140,-0.130434783,5,Italian,,3,,,,,,3
1010,10/24/19,12:00,20,Greek,ConnectNow,29,2,180,0.118012422,2,Asian,,,,,,,,0
1011,10/24/19,12:00,20,Greek,ConnectNow,23,2,185,0.149068323,3,Asian,,4,,,,,,4
1012,10/24/19,12:00,20,Greek,ConnectNow,23,2,185,0.149068323,3,Asian,,4,,,,,,4
1013,10/24/19,12:00,20,Greek,ConnectNow,106,1,125,-0.223602484,4,Italian,,5,,,,,,5
1014,10/24/19,12:00,20,Greek,ConnectNow,119,1,140,-0.130434783,4,General,,3,,,,,,3
1015,10/24/19,12:00,20,Greek,ConnectNow,34,1,128,-0.204968944,4,Indian,,5,,,,,,5
1016,10/24/19,12:00,20,Greek,ConnectNow,55,2,165,0.02484472,5,Mexican,,5,,,,,,5
1017,10/24/19,12:00,20,Greek,ConnectNow,35,1,150,-0.068322981,2,Mexican,,3,,,,,,3
1018,10/24/19,12:00,20,Greek,ConnectNow,78,2,200,0.242236025,1,General,,,,,,,,0
1019,10/24/19,12:00,20,Greek,ConnectNow,106,1,125,-0.223602484,4,Italian,,5,,,,,,5
1020,10/24/19,12:00,15,General,PGC Committee,114,1,170,0.055900621,3,Italian,,,,,,,,0
1021,10/24/19,12:00,15,General,PGC Committee,122,1,180,0.118012422,3,Mexican,,,,,,,,0
1022,10/24/19,12:00,15,General,PGC Committee,60,1,155,-0.037267081,5,General,5,,,,,,,5
1023,10/24/19,12:00,15,General,PGC Committee,24,2,185,0.149068323,5,Italian,,,,,,,,0
1024,10/24/19,12:00,15,General,PGC Committee,93,2,190,0.180124224,1,General,5,,,,,,,5
1025,10/24/19,12:00,15,General,PGC Committee,7,2,180,0.118012422,5,Spanish,,,,,,,,0
1026,10/24/19,12:00,15,General,PGC Committee,7,2,180,0.118012422,5,Spanish,,,,,,,,0
1027,10/24/19,12:00,15,General,PGC Committee,50,2,150,-0.068322981,3,Italian,,,,,,,,0
1028,10/24/19,12:00,15,General,PGC Committee,17,1,145,-0.099378882,2,General,5,,,,,,,5
1029,10/24/19,12:00,15,General,PGC Committee,18,2,170,0.055900621,4,Italian,,,,,,,,0
1030,10/24/19,12:00,15,General,PGC Committee,62,1,118,-0.267080745,4,Italian,,,,,,,,0
1031,10/24/19,12:00,15,General,PGC Committee,88,2,155,-0.037267081,3,General,5,,,,,,,5
1032,10/24/19,12:00,15,General,PGC Committee,45,1,170,0.055900621,5,Italian,,,,,,,,0
1033,10/24/19,12:00,15,General,PGC Committee,62,1,118,-0.267080745,4,Italian,,,,,,,,0
1034,10/24/19,12:30,20,Italian,Owl,1,2,187,0.161490683,1,Arabic,,,,5,,,,5
1035,10/24/19,12:30,20,Italian,Owl,69,1,145,-0.099378882,4,Italian,5,,,5,,,,10
1036,10/24/19,12:30,20,Italian,Owl,52,2,185,0.149068323,5,Italian,5,,,5,,,,10
1037,10/24/19,12:30,20,Italian,Owl,85,1,167,0.037267081,5,Mexican,,,,5,,,,5
1038,10/24/19,12:30,20,Italian,Owl,43,1,135,-0.161490683,3,Mexican,,,,5,,,,5
1039,10/24/19,12:30,20,Italian,Owl,44,1,100,-0.378881988,5,Italian,5,,,5,,,,10
1040,10/24/19,12:30,20,Italian,Owl,85,1,167,0.037267081,5,Mexican,,,,5,,,,5
1041,10/24/19,12:30,20,Italian,Owl,7,2,180,0.118012422,5,Spanish,,,,5,,,,5
1042,10/24/19,12:30,20,Italian,Owl,84,1,127,-0.211180124,5,Spanish,,,,5,,,,5
1043,10/24/19,12:30,20,Italian,Owl,115,2,138,-0.142857143,4,Asian,,,,4,,,,4
1044,10/24/19,12:30,20,Italian,Owl,9,1,180,0.118012422,5,Mexican,,,,5,,,,5
1045,10/24/19,12:30,20,Italian,Owl,64,1,180,0.118012422,5,Mexican,,,,4,,,,4
1046,10/24/19,12:30,20,Italian,Owl,116,2,150,-0.068322981,2,General,,,,4,,,,4
1047,10/24/19,12:30,20,Italian,Owl,77,1,150,-0.068322981,2,General,,,,5,,,,5
1048,10/24/19,12:30,20,Italian,Owl,29,2,180,0.118012422,2,Asian,,,,5,,,,5
1049,10/24/19,12:30,20,Italian,Owl,51,2,169,0.049689441,2,Asian,,,,3,,,,3
1050,10/24/19,12:30,20,Italian,Owl,74,2,200,0.242236025,3,Mexican,,,,5,,,,5
1051,10/24/19,12:30,20,Italian,Owl,110,1,200,0.242236025,2,Italian,5,,,5,,,,10
1052,10/24/19,12:30,20,Italian,Owl,68,1,144,-0.105590062,5,Italian,5,,,4,,,,9
1053,10/23/19,12:30,14,Asian,Destiny,6,1,190,0.180124224,4,General,,,,,,4,,4
1054,10/23/19,12:30,14,Asian,Destiny,112,2,170,0.055900621,3,General,,,,,,,,0
1055,10/23/19,12:30,14,Asian,Destiny,27,2,160,-0.00621118,2,Italian,,,,,,,,0
1056,10/23/19,12:30,14,Asian,Destiny,45,1,170,0.055900621,5,Italian,,,,,,5,,5
1057,10/23/19,12:30,14,Asian,Destiny,42,1,120,-0.254658385,4,Italian,,,,,,4,,4
1058,10/23/19,12:30,14,Asian,Destiny,119,1,140,-0.130434783,4,General,,,,,,4,,4
1059,10/23/19,12:30,14,Asian,Destiny,104,1,130,-0.192546584,5,Indian,,,,,,3,,3
1060,10/23/19,12:30,14,Asian,Destiny,32,2,205,0.273291925,5,Italian,,,,,,4,,4
1061,10/23/19,12:30,14,Asian,Destiny,111,1,160,-0.00621118,3,Italian,,,,,,3,,3
1062,10/23/19,12:30,14,Asian,Destiny,34,1,128,-0.204968944,4,Indian,,,,,,,,0
1063,10/23/19,12:30,14,Asian,Destiny,25,1,105,-0.347826087,4,General,,,,,,4,,4
1064,10/23/19,12:30,14,Asian,Destiny,57,2,175,0.086956522,5,Italian,,,,,,5,,5
1065,10/23/19,12:30,14,Asian,Destiny,4,1,240,0.49068323,5,African,,,,,,5,,5
1066,10/23/19,12:00,8,General,PGC Committee,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1067,10/23/19,12:00,8,General,PGC Committee,51,2,169,0.049689441,2,Asian,,,,,,,,0
1068,10/23/19,12:00,8,General,PGC Committee,101,1,125,-0.223602484,5,Italian,,,,,,,,0
1069,10/23/19,12:00,8,General,PGC Committee,45,1,170,0.055900621,5,Italian,,,,,,,,0
1070,10/23/19,12:00,8,General,PGC Committee,36,1,150,-0.068322981,2,Italian,,,,,,,,0
1071,10/23/19,12:00,8,General,PGC Committee,39,1,150,-0.068322981,4,General,5,,,,,,,5
1072,10/23/19,12:00,8,General,PGC Committee,66,1,112,-0.304347826,3,Italian,,,,,,,,0
1073,10/23/19,12:00,13,Asian,Godzilla,99,2,185,0.149068323,5,Italian,,,,,,5,,5
1074,10/23/19,12:00,13,Asian,Godzilla,9,1,180,0.118012422,5,Mexican,,,,,,5,,5
1075,10/23/19,12:00,13,Asian,Godzilla,4,1,240,0.49068323,5,African,,,,,,5,,5
1076,10/23/19,12:00,13,Asian,Godzilla,33,2,161,0,5,Italian,,,,,,5,,5
1077,10/23/19,12:00,13,Asian,Godzilla,10,1,125,-0.223602484,5,Indian,,,,,,4,,4
1078,10/23/19,12:00,13,Asian,Godzilla,80,2,145,-0.099378882,5,Asian,5,,,,,5,,10
1079,10/23/19,12:00,13,Asian,Godzilla,104,1,130,-0.192546584,5,Indian,,,,,,3,,3
1080,10/23/19,12:00,13,Asian,Godzilla,41,2,140,-0.130434783,4,Italian,,,,,,3,,3
1081,10/23/19,12:00,13,Asian,Godzilla,116,2,150,-0.068322981,2,General,,,,,,,,0
1082,10/23/19,12:00,13,Asian,Godzilla,37,1,150,-0.068322981,4,Spanish,,,,,,,,0
1083,10/23/19,12:00,13,Asian,Godzilla,75,2,161,0,3,General,,,,,,3,,3
1084,10/23/19,12:00,13,Asian,Godzilla,83,1,170,0.055900621,4,Italian,,,,,,3,,3
1085,10/23/19,12:15,30,General,Forward,112,2,170,0.055900621,3,General,5,,,,,,,5
1086,10/23/19,12:15,30,General,Forward,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1087,10/23/19,12:15,30,General,Forward,11,1,116,-0.279503106,5,French,,,,,,,,0
1088,10/23/19,12:15,30,General,Forward,25,1,105,-0.347826087,4,General,5,,,,,,,5
1089,10/23/19,12:15,30,General,Forward,52,2,185,0.149068323,5,Italian,,,,,,,,0
1090,10/23/19,12:15,30,General,Forward,64,1,180,0.118012422,5,Mexican,,,,,,,,0
1091,10/23/19,12:15,30,General,Forward,80,2,145,-0.099378882,5,Asian,,,,,,,,0
1092,10/23/19,12:15,30,General,Forward,114,1,170,0.055900621,3,Italian,,,,,,,,0
1093,10/23/19,12:15,30,General,Forward,94,2,165,0.02484472,5,Italian,,,,,,,,0
1094,10/23/19,12:15,30,General,Forward,124,2,135,-0.161490683,2,Italian,,,,,,,,0
1095,10/23/19,12:15,30,General,Forward,85,1,167,0.037267081,5,Mexican,,,,,,,,0
1096,10/23/19,12:15,30,General,Forward,13,2,264,0.639751553,4,General,5,,,,,,,5
1097,10/23/19,12:15,30,General,Forward,114,1,170,0.055900621,3,Italian,,,,,,,,0
1098,10/23/19,12:15,30,General,Forward,52,2,185,0.149068323,5,Italian,,,,,,,,0
1099,10/23/19,12:15,30,General,Forward,66,1,112,-0.304347826,3,Italian,,,,,,,,0
1100,10/23/19,12:15,30,General,Forward,7,2,180,0.118012422,5,Spanish,,,,,,,,0
1101,10/23/19,12:15,30,General,Forward,47,2,168,0.043478261,4,Asian,,,,,,,,0
1102,10/23/19,12:15,30,General,Forward,23,2,185,0.149068323,3,Asian,,,,,,,,0
1103,10/23/19,12:15,30,General,Forward,83,1,170,0.055900621,4,Italian,,,,,,,,0
1104,10/23/19,12:15,30,General,Forward,16,2,180,0.118012422,1,Mexican,,,,,,,,0
1105,10/23/19,12:15,30,General,Forward,78,2,200,0.242236025,1,General,5,,,,,,,5
1106,10/23/19,12:15,30,General,Forward,51,2,169,0.049689441,2,Asian,,,,,,,,0
1107,10/23/19,12:15,30,General,Forward,114,1,170,0.055900621,3,Italian,,,,,,,,0
1108,10/23/19,12:15,30,General,Forward,74,2,200,0.242236025,3,Mexican,,,,,,,,0
1109,10/23/19,12:15,30,General,Forward,44,1,100,-0.378881988,5,Italian,,,,,,,,0
1110,10/23/19,12:15,30,General,Forward,118,1,113,-0.298136646,4,Asian,,,,,,,,0
1111,10/23/19,12:15,30,General,Forward,124,2,135,-0.161490683,2,Italian,,,,,,,,0
1112,10/23/19,12:15,30,General,Forward,55,2,165,0.02484472,5,Mexican,,,,,,,,0
1113,10/23/19,12:15,30,General,Forward,76,1,120,-0.254658385,5,Italian,,,,,,,,0
1114,10/22/19,8:20,30,General,ConnectNow,87,1,190,0.180124224,4,Asian,,,,,,,,0
1115,10/22/19,8:20,30,General,ConnectNow,10,1,125,-0.223602484,5,Indian,,,,,,,,0
1116,10/22/19,8:20,30,General,ConnectNow,98,1,155,-0.037267081,3,Italian,,,,,,,,0
1117,10/22/19,8:20,30,General,ConnectNow,52,2,185,0.149068323,5,Italian,,,,,,,,0
